Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.021s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Incoming Invoice Search Section""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.049s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Asset Search Section""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.053s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Outgoing Invoiced Search Section""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.043s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Car Search Section""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.041s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.137s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.082s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.055s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:14,0.071s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Approve AP Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:14,2019-04-12 13:44:15,0.806s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:15,2019-04-12 13:44:15,0.015s,PASSED
"waitForElementVisible(findTestObject(""Approve AP/Invoices Grid""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:15,2019-04-12 13:44:18,2.609s,PASSED
"verifyElementVisible(findTestObject(""Approve AP/Legend Img""))",Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:18,0.039s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:18,0.198s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:18,0.016s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:18,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:18,0.052s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/On Hold Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:18,2019-04-12 13:44:19,0.818s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:19,0.015s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Invoices On Hold Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:19,0.041s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Un-Hold""))",Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:19,0.227s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:19,0.202s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:19,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:19,2019-04-12 13:44:20,0.039s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.064s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Approve AR Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.532s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.014s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/AR Approvable Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.039s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/Invoice Response AR Approvable Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.037s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/CBA AR Approvable""))",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.034s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/Legend Img""))",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.034s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.113s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:20,0.099s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:20,2019-04-12 13:44:21,0.031s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.068s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Extra Charges Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.553s,PASSED
"waitForElementVisible(findTestObject(""Extra Charges/Extra Charges Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.042s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.012s,PASSED
"verifyElementVisible(findTestObject(""Extra Charges/Extra Charges Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.030s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.165s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.031s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:21,0.059s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoiceable Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:21,2019-04-12 13:44:22,0.353s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Loading...""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.055s,PASSED
"waitForElementVisible(findTestObject(""Invoiceable/Pending Invoices Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.031s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.015s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Pending Invoices Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.034s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Legend Img""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.033s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.106s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.082s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.029s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:22,0.078s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Integration System Errors Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:22,2019-04-12 13:44:23,0.967s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:23,2019-04-12 13:44:23,0.013s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/Integration System Errors Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:23,2019-04-12 13:44:23,0.044s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/System Erros Table""))",Chrome 73.0.3683.103,,2019-04-12 13:44:23,2019-04-12 13:44:23,0.036s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:23,2019-04-12 13:44:23,0.098s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:23,2019-04-12 13:44:24,0.125s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:24,2019-04-12 13:44:24,0.030s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:24,2019-04-12 13:44:24,0.053s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Outgoing Invoice Search Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:24,2019-04-12 13:44:24,0.801s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:24,2019-04-12 13:44:24,0.014s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Outgoing Invoice Search Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:24,2019-04-12 13:44:25,0.036s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Search Results Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:25,0.037s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:25,0.212s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:25,0.010s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:25,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:25,0.063s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoice Response Progress Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:25,2019-04-12 13:44:27,1.896s,PASSED
"waitForElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Response Progress Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.051s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.010s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Responses In Progress Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.035s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Outgoing CBA Letters Header""))",Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.029s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.195s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.011s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:27,0.032s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 13:44:27,2019-04-12 13:44:28,0.727s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlAssets,Chrome 73.0.3683.103,"~20 seconds Test user given correct rights, test runs correctly. 
",2019-04-12 13:44:30,2019-04-12 13:44:50,19.799s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 13:44:30,2019-04-12 13:44:34,3.234s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-12 13:44:34,2019-04-12 13:44:34,0.016s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-12 13:44:34,2019-04-12 13:44:35,1.144s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-12 13:44:35,2019-04-12 13:44:36,1.261s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:36,2019-04-12 13:44:36,0.017s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-12 13:44:36,2019-04-12 13:44:36,0.155s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-12 13:44:36,2019-04-12 13:44:36,0.074s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-12 13:44:36,2019-04-12 13:44:37,0.860s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:37,2019-04-12 13:44:37,0.014s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 13:44:37,2019-04-12 13:44:37,0.041s,PASSED
"click(findTestObject(""GBMS Home Page/button_Report Repository""))",Chrome 73.0.3683.103,,2019-04-12 13:44:37,2019-04-12 13:44:41,3.951s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.016s,PASSED
"verifyElementVisible(findTestObject(""Report Repository/Search Results""))",Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.030s,PASSED
"verifyElementVisible(findTestObject(""Report Repository/Report Repository Search Header""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.031s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.127s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.074s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:41,0.031s,PASSED
"click(findTestObject(""GBMS Home Page/button_Shop Forms""))",Chrome 73.0.3683.103,,2019-04-12 13:44:41,2019-04-12 13:44:42,0.688s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:42,2019-04-12 13:44:42,0.015s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Shop Reference Documents/Shop Reference Documents""))",Chrome 73.0.3683.103,,2019-04-12 13:44:42,2019-04-12 13:44:42,0.058s,PASSED
"verifyElementVisible(findTestObject(""Shop Reference Documents/button_Clear Filter""))",Chrome 73.0.3683.103,,2019-04-12 13:44:42,2019-04-12 13:44:42,0.230s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:42,2019-04-12 13:44:42,0.103s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:42,2019-04-12 13:44:43,0.089s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 13:44:43,2019-04-12 13:44:43,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Customer Portal""))",Chrome 73.0.3683.103,,2019-04-12 13:44:43,2019-04-12 13:44:47,4.142s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:47,2019-04-12 13:44:47,0.012s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:47,2019-04-12 13:44:47,0.203s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:47,2019-04-12 13:44:47,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 13:44:47,2019-04-12 13:44:47,0.033s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 13:44:47,2019-04-12 13:44:48,0.687s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlAssetsDropdown,Chrome 73.0.3683.103,~30seconds,2019-04-12 13:44:50,2019-04-12 13:45:08,17.800s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 13:44:50,2019-04-12 13:44:53,3.288s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-12 13:44:53,2019-04-12 13:44:53,0.014s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-12 13:44:53,2019-04-12 13:44:55,1.132s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-12 13:44:55,2019-04-12 13:44:56,1.130s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:56,2019-04-12 13:44:56,0.015s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-12 13:44:56,2019-04-12 13:44:56,0.152s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-12 13:44:56,2019-04-12 13:44:56,0.081s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-12 13:44:56,2019-04-12 13:44:57,0.872s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.041s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.039s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.064s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/AssetView 360 Search Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.039s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/AssetView 360 Search Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.382s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.013s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/AssetView 360 Search/Asset Mark""))",Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:57,0.040s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:57,2019-04-12 13:44:58,0.215s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.017s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.036s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.027s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.054s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Manage Asset Groups Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.036s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Manage Asset Groups Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.321s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Asset Group Search/Asset Group Search""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.041s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.136s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.088s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.035s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:58,0.034s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:58,2019-04-12 13:44:59,0.066s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Car Spec. Bulk Update Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Car Spec. Bulk Update Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.311s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Car Spec. Bulk Entry - Asset Search/Car Specification Bulk Edit Asset Selection""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.041s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.214s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.015s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.031s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.026s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.074s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Clone Asset Specifications Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:44:59,0.041s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Clone Asset Specifications Option""))",Chrome 73.0.3683.103,,2019-04-12 13:44:59,2019-04-12 13:45:00,0.253s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Clone Car Find Assets/Asset to Clone""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.040s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.123s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.148s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.033s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.027s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.074s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Car Information Search Option""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:00,0.035s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Car Information Search Option""))",Chrome 73.0.3683.103,,2019-04-12 13:45:00,2019-04-12 13:45:03,2.467s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 13:45:03,2019-04-12 13:45:03,0.013s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Car Information Search/Asset Search""))",Chrome 73.0.3683.103,,2019-04-12 13:45:03,2019-04-12 13:45:03,0.040s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 13:45:03,2019-04-12 13:45:03,0.287s,PASSED
