Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
deleteAllCookies(),Chrome 73.0.3683.86,,2019-04-08 14:38:23,2019-04-08 14:38:23,0.020s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-08 14:38:23,2019-04-08 14:38:24,1.136s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.86,,2019-04-08 14:38:24,2019-04-08 14:38:25,1.107s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:25,2019-04-08 14:38:25,0.018s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.86,,2019-04-08 14:38:25,2019-04-08 14:38:25,0.180s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.86,,2019-04-08 14:38:25,2019-04-08 14:38:25,0.080s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.86,,2019-04-08 14:38:25,2019-04-08 14:38:27,2.041s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.040s,PASSED
"click(findTestObject(""GBMS Home Page/button_Payables""))",Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.002s,NOT_RUN
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.003s,NOT_RUN
"switchToWindowTitle(""cc.gbrx.com"")",Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.002s,NOT_RUN
delay(3),Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.002s,NOT_RUN
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.002s,NOT_RUN
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.002s,NOT_RUN
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:27,0.027s,PASSED
"click(findTestObject(""GBMS Home Page/button_Reclaim Validation""))",Chrome 73.0.3683.86,,2019-04-08 14:38:27,2019-04-08 14:38:32,4.292s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:32,0.011s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Reclaim Validation Candidate Dashboard/Search Section""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:32,0.054s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:32,0.117s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:32,0.077s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:32,0.034s,PASSED
"click(findTestObject(""GBMS Home Page/button_Reporting Dashboard""))",Chrome 73.0.3683.86,,2019-04-08 14:38:32,2019-04-08 14:38:33,0.693s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:33,0.017s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Reporting Dashboard/Report Parameters""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:33,0.037s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:33,0.226s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:33,0.014s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:33,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Claims Management""))",Chrome 73.0.3683.86,,2019-04-08 14:38:33,2019-04-08 14:38:37,3.760s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.018s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/Search Parameters""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.051s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/ReceiptReporting Dates""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.096s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/Claim Search Results""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.039s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.101s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.086s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:37,0.038s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-08 14:38:37,2019-04-08 14:38:38,0.683s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlMaintinance Management,Chrome 73.0.3683.86,~25 seconds Switching Windows will give browsers other than chrome issues. ,2019-04-08 14:38:40,2019-04-08 14:39:03,23.104s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-08 14:38:40,2019-04-08 14:38:43,3.053s,PASSED
deleteAllCookies(),Chrome 73.0.3683.86,,2019-04-08 14:38:43,2019-04-08 14:38:43,0.013s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-08 14:38:43,2019-04-08 14:38:44,1.154s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.86,,2019-04-08 14:38:44,2019-04-08 14:38:46,1.119s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:46,2019-04-08 14:38:46,0.015s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.86,,2019-04-08 14:38:46,2019-04-08 14:38:46,0.165s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.86,,2019-04-08 14:38:46,2019-04-08 14:38:46,0.079s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.86,,2019-04-08 14:38:46,2019-04-08 14:38:47,0.899s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:47,2019-04-08 14:38:47,0.010s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-08 14:38:47,2019-04-08 14:38:47,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Mechanical Dashboard""))",Chrome 73.0.3683.86,,2019-04-08 14:38:47,2019-04-08 14:38:47,0.332s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:47,2019-04-08 14:38:47,0.010s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Assets""))",Chrome 73.0.3683.86,,2019-04-08 14:38:47,2019-04-08 14:38:48,0.541s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Event Tracking""))",Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.035s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Audit Tracking""))",Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.002s,NOT_RUN
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Car Events or Invoice Search""))",Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.035s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.118s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.086s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:48,0.030s,PASSED
"click(findTestObject(""GBMS Home Page/button_Accounting Search""))",Chrome 73.0.3683.86,,2019-04-08 14:38:48,2019-04-08 14:38:49,1.039s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.010s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Incoming Invoice Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.048s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Asset Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.040s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Outgoing Invoiced Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.038s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Car Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.035s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.221s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.011s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:49,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Gauge Tables""))",Chrome 73.0.3683.86,,2019-04-08 14:38:49,2019-04-08 14:38:50,0.098s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-08 14:38:50,2019-04-08 14:38:55,5.027s,PASSED
"switchToWindowTitle(""Tank Car: Gauge Table Data - The Greenbrier Companies"")",Chrome 73.0.3683.86,,2019-04-08 14:38:55,2019-04-08 14:38:56,1.124s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:56,2019-04-08 14:38:56,0.013s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Mark""))",Chrome 73.0.3683.86,,2019-04-08 14:38:56,2019-04-08 14:38:56,0.036s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Number (Start)""))",Chrome 73.0.3683.86,,2019-04-08 14:38:56,2019-04-08 14:38:56,0.038s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Number (End)""))",Chrome 73.0.3683.86,,2019-04-08 14:38:56,2019-04-08 14:38:56,0.030s,PASSED
"click(findTestObject(""Tank Car Gauge/Back to Gbrx.com""))",Chrome 73.0.3683.86,,2019-04-08 14:38:56,2019-04-08 14:38:59,3.276s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:38:59,2019-04-08 14:38:59,0.014s,PASSED
"verifyElementVisible(findTestObject(""Greenbrier Corp Home/NYSE_logo""))",Chrome 73.0.3683.86,,2019-04-08 14:38:59,2019-04-08 14:39:00,1.056s,PASSED
"switchToWindowUrl(""http://enspire-qa.gbrx.com/Home/Landing"")",Chrome 73.0.3683.86,,2019-04-08 14:39:00,2019-04-08 14:39:00,0.057s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:00,2019-04-08 14:39:00,0.014s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-08 14:39:00,2019-04-08 14:39:00,0.036s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-08 14:39:00,2019-04-08 14:39:01,0.732s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlAccountingDropdown,Chrome 73.0.3683.86,"~30s
Functions on Chrome and IE. FF has issues finding some elements. ",2019-04-08 14:39:03,2019-04-08 14:39:26,22.837s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-08 14:39:03,2019-04-08 14:39:07,3.084s,PASSED
deleteAllCookies(),Chrome 73.0.3683.86,,2019-04-08 14:39:07,2019-04-08 14:39:07,0.017s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-08 14:39:07,2019-04-08 14:39:08,1.147s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.86,,2019-04-08 14:39:08,2019-04-08 14:39:09,1.157s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:09,2019-04-08 14:39:09,0.013s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.86,,2019-04-08 14:39:09,2019-04-08 14:39:09,0.154s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.86,,2019-04-08 14:39:09,2019-04-08 14:39:09,0.075s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.86,,2019-04-08 14:39:09,2019-04-08 14:39:11,1.540s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:11,2019-04-08 14:39:11,0.018s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:11,2019-04-08 14:39:11,0.042s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:11,2019-04-08 14:39:11,0.061s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Search Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:11,2019-04-08 14:39:12,1.050s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.012s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Incoming Invoice Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.038s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Asset Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.043s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Outgoing Invoiced Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.042s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Car Search Section""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.040s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.182s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.011s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.025s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:12,0.055s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Approve AP Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:12,2019-04-08 14:39:13,0.434s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:13,2019-04-08 14:39:13,0.011s,PASSED
"waitForElementVisible(findTestObject(""Approve AP/Invoices Grid""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:39:13,2019-04-08 14:39:14,1.600s,PASSED
"verifyElementVisible(findTestObject(""Approve AP/Legend Img""))",Chrome 73.0.3683.86,,2019-04-08 14:39:14,2019-04-08 14:39:14,0.041s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:14,2019-04-08 14:39:14,0.141s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:14,2019-04-08 14:39:15,0.068s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.053s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/On Hold Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.631s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.013s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Invoices On Hold Header""))",Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.040s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Un-Hold""))",Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:15,0.129s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:15,2019-04-08 14:39:16,0.205s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.103s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.044s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.069s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Approve AR Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.491s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.011s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/AR Approvable Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.039s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/Invoice Response AR Approvable Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.045s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/CBA AR Approvable""))",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:16,0.052s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/Legend Img""))",Chrome 73.0.3683.86,,2019-04-08 14:39:16,2019-04-08 14:39:17,0.043s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.121s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.102s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.048s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.062s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Extra Charges Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.486s,PASSED
"waitForElementVisible(findTestObject(""Extra Charges/Extra Charges Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.049s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.013s,PASSED
"verifyElementVisible(findTestObject(""Extra Charges/Extra Charges Header""))",Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:17,0.037s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:17,2019-04-08 14:39:18,0.107s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.102s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.034s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.056s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoiceable Option""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.483s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Loading...""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.043s,PASSED
"waitForElementVisible(findTestObject(""Invoiceable/Pending Invoices Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.033s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.012s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Pending Invoices Header""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.031s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Legend Img""))",Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:18,0.033s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 14:39:18,2019-04-08 14:39:19,0.178s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 14:39:19,2019-04-08 14:39:19,0.010s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:19,2019-04-08 14:39:19,0.029s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 14:39:19,2019-04-08 14:39:19,0.051s,PASSED
