Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
back(),Chrome 73.0.3683.103,,2019-04-12 09:59:46,2019-04-12 09:59:46,0.210s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:46,2019-04-12 09:59:46,0.034s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:46,2019-04-12 09:59:46,0.028s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:46,2019-04-12 09:59:46,0.064s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoiceable Option""))",Chrome 73.0.3683.103,,2019-04-12 09:59:46,2019-04-12 09:59:47,0.390s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Loading...""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.043s,PASSED
"waitForElementVisible(findTestObject(""Invoiceable/Pending Invoices Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.032s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.010s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Pending Invoices Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.035s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Legend Img""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.036s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.104s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.112s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.031s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:47,0.047s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Integration System Errors Option""))",Chrome 73.0.3683.103,,2019-04-12 09:59:47,2019-04-12 09:59:48,0.978s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:48,2019-04-12 09:59:48,0.017s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/Integration System Errors Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:48,2019-04-12 09:59:48,0.037s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/System Erros Table""))",Chrome 73.0.3683.103,,2019-04-12 09:59:48,2019-04-12 09:59:48,0.033s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 09:59:48,2019-04-12 09:59:48,0.190s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:48,2019-04-12 09:59:49,0.033s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.031s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.057s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Outgoing Invoice Search Option""))",Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.787s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.017s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Outgoing Invoice Search Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.031s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Search Results Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:49,0.037s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 09:59:49,2019-04-12 09:59:50,0.168s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:50,2019-04-12 09:59:50,0.009s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:50,2019-04-12 09:59:50,0.029s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 09:59:50,2019-04-12 09:59:50,0.048s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoice Response Progress Option""))",Chrome 73.0.3683.103,,2019-04-12 09:59:50,2019-04-12 09:59:52,2.018s,PASSED
"waitForElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Response Progress Table""), 0)",Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.043s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.011s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Responses In Progress Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.037s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Outgoing CBA Letters Header""))",Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.030s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.195s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.011s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:52,0.031s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 09:59:52,2019-04-12 09:59:53,0.710s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlAssets,Chrome 73.0.3683.103,"~20 seconds Test user given correct rights, test runs correctly. 
",2019-04-12 09:59:55,2019-04-12 10:00:21,26.423s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 09:59:55,2019-04-12 09:59:59,3.267s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-12 09:59:59,2019-04-12 09:59:59,0.012s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-12 09:59:59,2019-04-12 10:00:00,1.141s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-12 10:00:00,2019-04-12 10:00:01,1.354s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:01,2019-04-12 10:00:01,0.012s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-12 10:00:01,2019-04-12 10:00:01,0.167s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-12 10:00:01,2019-04-12 10:00:01,0.082s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-12 10:00:01,2019-04-12 10:00:04,3.111s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:04,2019-04-12 10:00:04,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 10:00:04,2019-04-12 10:00:04,0.047s,PASSED
"click(findTestObject(""GBMS Home Page/button_Report Repository""))",Chrome 73.0.3683.103,,2019-04-12 10:00:04,2019-04-12 10:00:07,2.914s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:07,2019-04-12 10:00:07,0.011s,PASSED
"verifyElementVisible(findTestObject(""Report Repository/Search Results""))",Chrome 73.0.3683.103,,2019-04-12 10:00:07,2019-04-12 10:00:07,0.040s,PASSED
"verifyElementVisible(findTestObject(""Report Repository/Report Repository Search Header""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 10:00:07,2019-04-12 10:00:07,0.034s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:07,2019-04-12 10:00:08,0.214s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:08,2019-04-12 10:00:08,0.015s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 10:00:08,2019-04-12 10:00:08,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Shop Forms""))",Chrome 73.0.3683.103,,2019-04-12 10:00:08,2019-04-12 10:00:11,3.288s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:11,2019-04-12 10:00:11,0.014s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Shop Reference Documents/Shop Reference Documents""))",Chrome 73.0.3683.103,,2019-04-12 10:00:11,2019-04-12 10:00:11,0.051s,PASSED
"verifyElementVisible(findTestObject(""Shop Reference Documents/button_Clear Filter""))",Chrome 73.0.3683.103,,2019-04-12 10:00:11,2019-04-12 10:00:12,0.532s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:12,2019-04-12 10:00:12,0.201s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:12,2019-04-12 10:00:12,0.015s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 10:00:12,2019-04-12 10:00:12,0.037s,PASSED
"click(findTestObject(""GBMS Home Page/button_Customer Portal""))",Chrome 73.0.3683.103,,2019-04-12 10:00:12,2019-04-12 10:00:18,6.410s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:18,2019-04-12 10:00:18,0.013s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:18,2019-04-12 10:00:19,0.245s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:19,2019-04-12 10:00:19,0.026s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Assets""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-12 10:00:19,2019-04-12 10:00:19,0.031s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 10:00:19,2019-04-12 10:00:19,0.705s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlAssetsDropdown,Chrome 73.0.3683.103,,2019-04-12 10:00:21,2019-04-12 10:00:46,24.243s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 10:00:22,2019-04-12 10:00:25,3.059s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-12 10:00:25,2019-04-12 10:00:25,0.013s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-12 10:00:25,2019-04-12 10:00:26,1.148s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-12 10:00:26,2019-04-12 10:00:27,1.451s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:27,2019-04-12 10:00:27,0.015s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-12 10:00:27,2019-04-12 10:00:28,0.166s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-12 10:00:28,2019-04-12 10:00:28,0.103s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-12 10:00:28,2019-04-12 10:00:30,2.764s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:30,2019-04-12 10:00:30,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 10:00:30,2019-04-12 10:00:30,0.050s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:30,2019-04-12 10:00:31,0.051s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.056s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/AssetView 360 Search Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.032s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/AssetView 360 Search Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.557s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/AssetView 360 Search/Asset Mark""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.044s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.221s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:31,0.029s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:31,2019-04-12 10:00:32,0.023s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.063s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Manage Asset Groups Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.039s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Manage Asset Groups Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.323s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Asset Group Search/Asset Group Search""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.035s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.126s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.153s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.031s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.025s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.061s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Car Spec. Bulk Update Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:32,0.032s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Car Spec. Bulk Update Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:32,2019-04-12 10:00:33,0.520s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Car Spec. Bulk Entry - Asset Search/Car Specification Bulk Edit Asset Selection""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.035s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.113s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.124s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.033s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.023s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.060s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Clone Asset Specifications Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:33,0.041s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Clone Asset Specifications Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:33,2019-04-12 10:00:34,0.368s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.011s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Clone Car Find Assets/Asset to Clone""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.034s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.105s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.087s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.028s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.026s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.052s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Car Information Search Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:34,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Car Information Search Option""))",Chrome 73.0.3683.103,,2019-04-12 10:00:34,2019-04-12 10:00:41,6.384s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-12 10:00:41,2019-04-12 10:00:41,0.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Car Information Search/Asset Search""))",Chrome 73.0.3683.103,,2019-04-12 10:00:41,2019-04-12 10:00:41,0.039s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-12 10:00:41,2019-04-12 10:00:41,0.230s,PASSED
